"","Mir_1","Mir_2","Mir_3","Mir_4","Mir_5","Mir_6","Mir_7","Mir_8","Mir_9","Mir_10","Mir_11","Mir_12","Mir_13","Mir_14","Mir_15","Mir_16","Mir_17","Mir_18","Mir_19","Mir_20","Mir_21","Mir_22","Mir_23","Mir_24","Mir_25","Mir_26","Mir_27","Mir_28","Mir_29","Mir_30","Mir_31","Mir_32","Mir_33","Mir_34","Mir_35","Mir_36","Mir_37","Mir_38","Mir_39","Mir_40","Mir_41","Mir_42","Mir_43","Mir_44","Mir_45","Mir_46","Mir_47","Mir_48","Mir_49","Mir_50","Mir_51","Mir_52","Mir_53","Mir_54","Mir_55","Mir_56","Mir_57","Mir_58","Mir_59","Mir_60","Mir_61","Mir_62","Mir_63","Mir_64","Mir_65","Mir_66","Mir_67","Mir_68","Mir_69","Mir_70","Mir_71","Mir_72","Mir_73","Mir_74","Mir_75","Mir_76","Mir_77","Mir_78","Mir_79","Mir_80","Mir_81","Mir_82","Mir_83","Mir_84","Mir_85","Mir_86","Mir_87","Mir_88","Mir_89","Mir_90","Mir_91","Mir_92","Mir_93","Mir_94","Mir_95","Mir_96","Mir_97","Mir_98","Mir_99","Mir_100"
"Samp_197",14.8371269612773,14.6181115382297,14.560684866283,17.0387368661787,13.4037882678451,10.0410440521433,11.0960367685589,12.39743431345,13.5733203271696,10.4825472933702,10.5622551571556,14.1120754281529,16.8110065490154,15.849389007152,10.8632511653959,8.7229611645453,19.4895745572784,18.916821692806,15.9354070001956,13.375310965986,11.6679827635166,10.5891965300199,8.8770781702257,13.2138180534971,10.415951264033,6.45082163809058,7.66288973380614,7.79106014180034,9.3345438787971,8.01295785763607,7.37672510605857,9.55309969176932,6.02432146143203,7.26141170656395,10.6044773187878,13.5051568696214,10.9624233918462,17.1605828082947,6.80258354714952,11.2944151192939,7.93862888861629,9.7520793430382,15.8417397115649,10.6318380032606,8.17940026754487,9.18582393587861,12.941975667935,9.45945609522013,11.265362854404,9.22734200826358,8.62152815424614,9.12861996060149,9.92356425036133,11.2489335226145,10.8420059043698,11.0742162098053,9.89778557806421,9.05328054507408,7.48207353172233,17.704385803642,15.8825126980289,7.51792005769412,10.5680636223769,13.3693894557164,11.1966365344857,9.84447800530429,8.68982957383472,8.39682356898094,8.27257463697747,7.73244984704257,11.4095462636794,3.79769492227035,8.89937777567302,9.17274610106307,14.1134437535058,13.3153112184184,15.3589071952951,5.47621486371039,7.13676467279451,12.5455110487888,11.9706240229955,14.7429598541252,14.2307554302922,12.6433516552887,9.07709883801745,19.5945489165208,8.47703807613345,17.5981630961784,9.50838615761916,6.41084869303251,7.76930869736988,6.36083886314795,12.7771428818976,13.6442487674432,10.5765185610965,10.5195526616445,13.8154004815483,12.6252319271199,11.424445682215,11.231157768345
"Samp_198",14.4214069524321,15.0315254735136,16.1261433669291,15.5844442231878,13.9098253333804,11.0879287086333,12.2131714509425,12.5643513694217,13.1341218328615,10.8730900784019,11.3742037277576,13.6502857224201,16.1976797759858,15.0758250319889,10.1649315164711,9.17815379569125,15.4002796267007,17.8533879495034,12.5299983961636,14.4451254862503,10.3683909387301,8.82410376087426,8.69720948459869,14.0107034931575,11.6626410263377,7.15069331169097,7.77811848281956,6.12292678421437,10.3917061642482,7.60431076962409,8.18819979249455,9.41801173570704,7.76263098612219,6.77462748144131,10.4461133785737,12.8874995891431,12.9201347754688,15.9393919445566,7.61193666404954,11.3390501269009,10.4579989879516,11.3981319978554,17.136240561868,9.13373859789,6.50004777522673,11.478785900992,13.7282827752711,8.64709979794037,10.0152909223605,9.19638706287921,8.32796242309154,11.2368946268491,11.1995112157055,10.9130848263797,11.438847950385,11.9887481125584,8.32785254379053,9.68152835781006,9.00013908706119,16.5377670042651,16.5332209959509,8.51507815910376,9.49804034931337,10.0381303891634,11.0615608807114,10.8150779346203,9.34456281795692,7.98527801851392,8.362656675198,6.36247724849144,9.81127547418325,10.9872406139102,8.8191747328128,8.5903950498636,14.0262844492975,14.1753151072687,14.256964705886,6.1028802900862,7.87550670646244,11.2242684523229,11.3203075855562,15.575311938108,13.3220299938702,12.9207238509291,9.73895442245501,16.7244695431998,8.28923219958347,17.3038980363183,8.00873207083557,5.87933965528923,8.1592259032421,6.91757296112368,13.4015900639468,11.7951369496767,9.77388584770899,11.0048773550301,14.1793230881924,12.0281049613508,11.3036617561155,11.8320874903866
"Samp_199",15.9993083288916,15.2034942675326,14.6609593145521,16.7173496945627,12.2742425086187,11.8459057336269,11.854033514727,12.7369222859452,12.6373853398654,11.5684253611891,10.1243087194898,13.456864829918,17.2456075611038,15.9331840450346,9.92187641064541,8.48306363435977,18.2201476431014,17.4785668892386,13.1074254027046,13.4110646493276,11.9074786911908,8.68672111825809,8.47543620039141,14.8662033951189,11.2239576190268,7.7772976083563,8.25379487251774,6.0984405258093,10.751148935487,7.55290284988871,7.56247795097767,11.3827977030788,6.5451441401034,7.64731144694913,10.1219873253526,12.4857668695916,12.4539994013184,16.5778755816544,6.35755896659659,10.8904147721197,7.71145862612304,12.0424169486232,16.1921066614427,8.6462016699774,9.61324081103083,9.5577043243128,12.2809573245865,10.4371112890562,9.22645190654748,9.43967141444538,8.7949705133025,9.20046687847099,11.1192761818537,10.9679231672104,11.1588548723316,12.1889899305285,9.72250936225189,7.66636868153112,8.54591667635902,17.0670322764706,14.993295755837,7.14518476083318,10.6733987564198,12.1772159703186,11.1880598456313,10.0628214114034,8.69908979763527,6.77731748764409,8.88928946122258,7.6097293158255,12.1089688811247,9.81936464305912,8.24730276100777,8.8568990093957,14.1694158057144,14.8034492336903,15.4421146919499,8.23296521614252,8.92745651072867,11.3816647199069,10.6383918616383,15.7047159121211,14.8143696153174,10.3830249133667,11.0489296761209,20.3672591634603,9.38440669642284,17.7932627658681,7.9715692918469,7.35697550326938,7.47939431830979,7.67799565634994,14.6665285645888,12.2947124195449,10.147119783803,10.9132794996215,13.9547754625747,11.6260062889248,11.4720824099872,11.419243541292
"Samp_200",14.2536559975292,15.2424108039219,15.8965825406934,16.6553379211196,13.8803228114474,9.69430875931806,11.7857706539947,13.2195031612337,13.4447887933762,10.9868065091799,10.0079894316948,13.9975972057925,16.7077664137924,17.6636447521677,10.7188313835072,8.8978149852477,14.0122348917337,18.3012196967297,15.3462926194224,14.2347625192749,11.7615566194692,9.68020489603896,10.3331790622931,12.350317169703,11.505117920551,6.58312871567596,7.29202469072917,7.10568040766759,10.5594417992979,7.14393211638425,7.06531078292402,10.1020359061286,7.07316527001301,6.9029305740435,10.6561032634087,12.262984171905,12.9562482184467,17.5650083594768,7.658836538805,13.1708106939313,7.9938564187443,11.7945944902918,16.8899330251433,9.17082892802623,9.58019455034639,10.4833409612725,12.692706920447,8.55303271223939,9.83876030951289,8.47200089784282,9.41723983983166,10.60433304595,9.41386133555027,10.6687461964267,11.0804074888764,12.017868039169,7.52563220753858,8.65757071598378,6.95969013592646,18.0575243517186,16.0798877342259,7.10192987581197,11.1624581405192,11.4411419456462,12.6063862832346,10.1083737894944,7.361967012587,7.53334168875664,7.84575985462042,8.60512315735842,4.98578511191812,12.0531001119169,10.694201779272,8.82220886089053,13.6835289542039,15.1515417090616,12.7973038040278,6.12537911259116,7.79109853725514,12.8353801696599,11.7272406901477,15.9649556926029,13.0657992895255,11.8555837526514,9.49909036940159,19.7634670711633,7.79377412357376,18.0377512507324,7.33288885536017,7.12919309443983,8.64260365289559,7.39750819994102,13.9630327801625,10.1795921146405,10.499652249269,10.4583339146242,13.8524524879235,12.3768034928509,11.5776917933139,11.6494748474086
"Samp_201",14.995053306096,14.316844137517,15.6443971485479,15.3153263466881,11.9626650810804,9.85140238861798,12.4841875261717,13.0632088733659,13.227119002167,10.6611913621071,10.4743238665207,14.2801091469544,15.0229085861842,16.5926072014158,9.66365679303897,8.3821463212986,15.3786452138857,18.9511592128258,14.2990824631581,14.8892831663703,11.6060298849048,10.1665887994965,9.4834881249351,13.6821095178854,11.0028255115415,7.0190812353087,8.67583983309374,5.54769139470815,10.3801488035287,7.18196351409019,8.3517461845941,9.9842990307186,6.96811533877203,8.48551103306446,10.4922124565561,12.3070670206849,12.4840320435287,17.4959505632574,6.13898175833584,11.9960079281772,7.92214517700081,10.120705057201,16.33571657991,8.57325552774035,7.14025724099364,9.23742116991407,13.8925703249217,10.0152372956421,10.1929953852833,8.36017386661635,7.82932983088152,9.50049490716381,9.45152625224029,11.8380381277698,11.0240974369323,11.9859618318281,8.71620113450267,9.45852899050201,6.8836143921869,15.3829454579895,15.1796957306444,6.95969013592646,9.2631644959194,11.5996548132793,11.3156088179567,10.2139090146464,7.04183654472327,8.01215314194201,8.05768835987871,7.49045291782595,4.35034409152309,4.05367888168645,9.30213417854966,8.27439248254077,12.9221330904864,13.2429738793364,14.4448387101748,6.6834025166217,8.48435256905743,11.6454594102,11.3869140490689,14.1988269975534,12.223857659806,8.82323191765316,10.7273205609416,20.3950127878439,8.42329426342289,17.262669415058,7.77647221291867,7.38703701741945,8.8781768461634,7.14752649391217,15.1472720312561,12.593855286161,10.8059007812468,10.9403896265772,15.5711277399105,12.1945647163933,11.4188575632172,11.2320444171325
"Samp_202",14.9179647975284,16.6924476077215,14.9226880688762,17.5779975594578,13.4840637252835,10.9059923539623,12.4561029028606,13.7179542806225,12.7706717873953,11.510202747905,11.051279309577,13.4340319504941,14.721782963317,15.1431574579966,10.4925114250624,7.76559248150351,14.9859580768508,18.8345329124756,12.5946985705847,14.3025337266937,12.1052031843585,10.1781772202624,10.151587912574,12.8619042485399,10.154537613159,6.28143940987276,8.89818200634763,6.68617677023797,11.2039853605312,7.98560031195183,7.99391787411505,10.1187202250423,7.76748598934784,6.72585064889107,11.8082058018018,12.7514852893477,10.6494139916026,13.95009204483,5.09809503131514,12.9959467878926,7.96726623297158,11.2667532330819,16.7804597954509,8.30251167759159,10.2991414678855,11.0332327803261,12.5984826022683,10.5498072382796,10.2688561868792,8.84376942168698,8.45769147835065,9.25660864709252,9.622207247913,11.0155748301866,11.4753765613468,11.675491515301,8.09082950717606,8.15026449115271,7.06719003509844,14.3185303326683,17.9048455399322,8.51709847358734,8.81376907137986,10.7786522700377,11.1137658371346,9.11039043482958,8.94676580598051,7.36771108956936,7.29300008755056,8.82479878273895,11.8160156730268,11.1361306287594,10.1636141658921,9.384728348074,10.9344110772049,13.646510555249,13.2671412700841,8.08666067473779,6.78160786114387,12.0311488591416,11.4870540218101,13.4472952337071,16.9946220185127,12.5360749070878,9.50043987001018,18.4271496602133,6.5501290705124,17.8665642975006,7.70598129920011,5.92808041977614,9.70881684401136,7.8609802964687,14.5257056708443,12.4259712602639,10.2027309722035,10.800153094505,14.8105346556961,10.8605111572312,12.3987513867353,11.7709699852041
"Samp_203",14.7384386490323,17.234960669595,15.4350171148774,17.2550488194689,13.6550479114107,9.48660229229389,11.6595937131743,13.2576265128727,14.5503412302715,11.3326147408719,11.0077065300497,14.5606843186611,16.1119407461496,14.3793005180095,10.8623440623277,8.84796791928385,15.4824836714274,19.0709790800893,11.5525911276386,14.2250443044685,10.5066409186021,9.58425662886243,12.6654864444547,14.2927785900471,11.2611175832033,6.15020550193545,7.52974453736252,5.9797614450388,11.5508254607262,8.76912784953259,7.46671881505794,11.4550676994844,6.6081927389025,6.95077135943156,10.3023259113181,12.1379116992359,12.4115684434325,18.0518644206401,7.48601309200249,13.3946730017059,6.18512662493683,10.3393045391689,17.4845883711372,9.2621793446478,7.12196016260959,8.4430142591011,14.4412317246859,9.34501326866298,10.3798249992334,9.59251201169506,9.63855416605084,11.6350997384249,9.15740701634465,9.82235356081025,12.2605358417821,11.647583650856,8.95460849914686,8.9388137893184,8.40914179493891,16.30611686263,14.6438739708299,7.79732263101425,9.06227092206169,11.5058420100377,9.96506902233294,10.2492617676982,9.43406561918737,8.5721880094757,8.50636778818377,7.06136500323288,9.95686914748087,10.8332532348159,10.561994376366,9.12375824201348,12.3913407805743,14.6395044709318,13.7333894383368,7.49835385837542,7.37462864440907,13.1319413442956,11.7365162271958,15.091445023533,12.2785386497612,11.5438907337455,8.31560392217452,19.9225155330108,8.64098578579434,17.5978429737046,7.56120198840889,7.04774278687549,6.31437803022123,6.90197427179217,13.5609598754922,12.5444089749323,10.4007317324567,10.3670502536001,14.6581639939813,13.5135881326493,9.85983722552496,12.4222440230642
"Samp_204",15.2711541888654,15.8388486088139,14.9140412120192,16.6000111458216,12.5576815836104,10.5280800514527,11.333014874667,12.7625235968516,14.5153431617419,10.0355525412224,10.193690228127,14.3494613823603,16.9577642402199,15.2988107113273,10.5554250325605,8.26939771329307,14.7608740349552,16.8085431435395,12.7819158279995,13.0350577140134,11.8700420408999,10.3318070800884,9.60910530458427,13.655778181349,7.61638491125919,7.35918231700978,7.9996121552314,6.9974246508469,10.4237195680774,7.59486773980219,7.78312127176902,9.30318503951058,6.56941766283196,6.80450709739196,10.129708361679,11.8539101779467,12.6329855493643,17.4307481395909,6.78992330381859,13.8463470719234,8.55546259397212,10.8458148277299,17.3387577541968,9.20536006925711,7.91227225833695,11.4681785177768,12.7852722425653,9.49253747286678,8.71492382803534,8.55950974939533,9.39543512242447,12.0804828787621,9.9308581255845,10.0882847879147,11.5355851331644,11.3508560584233,9.69059217258375,9.14682677457029,6.9082143910303,15.3019267705237,14.2623927430458,7.88688078548246,9.05704535591529,12.1970206744345,12.2944654123171,9.64570151581464,9.45416021806276,9.62968482030483,7.65015164999704,8.54578956061038,8.3478124854723,7.76709883347084,8.25528531469005,10.2082294077323,14.3270489148664,13.7488054080359,15.8101722080691,7.66034768961449,6.88152914868495,9.6224891964835,9.79095505817948,15.7015930249229,13.7611388349865,12.3177621871712,7.97640467499185,19.9596841305282,10.2038939175149,17.701594058791,11.0034111380193,6.68931723778763,7.37363642340553,8.10793995886947,14.9847249522842,12.8106892016282,10.3789149722298,10.1863355015841,15.117262021918,10.0820048457556,11.4961762970258,11.0866856948949
"Samp_205",15.7211612001713,14.645101033706,15.69421164469,14.7411706346283,14.296333688079,10.6050728398504,12.0196797872693,14.3940869112202,12.3691224778408,10.1588881005442,10.950780135928,13.7210485976471,15.7987973076086,14.9060334649892,10.5079273216356,9.00292568722946,16.1217493681025,18.2160558309212,15.2108525432514,14.0913876604757,11.6269606057933,11.3845964708242,10.3110953008859,12.9341386741315,9.91405353357783,6.85030016456538,8.08843615563467,6.53980398863829,11.2513155883761,6.69320925655126,9.12534209747898,9.19464221234145,5.60056596720195,5.90674525131726,10.6902922128185,13.5487947352796,13.6140992745511,16.5731419877958,5.07770458354598,12.3523060888424,8.87279842787629,10.2422779762313,16.3760056843374,8.19159226820836,9.02818323548397,10.225683796834,11.7542009999218,9.72869720005288,9.68876736947513,8.36514922595109,7.98480851435765,10.3506104592141,11.3181508063385,11.4668315821575,11.3351270941287,12.190664165113,8.78664817702204,8.2133206878164,7.27179761830683,14.6953793654771,15.1043699788202,6.26427294566263,8.84146279599234,10.7221691533471,12.2378784407979,9.8723775640433,7.59797297600342,7.07805347029011,7.52812906180989,6.55638369400267,8.37907931236388,5.87195901832361,10.3142451644964,11.6674659321705,13.1985030392201,14.6538479173209,15.3256658105053,9.23366209292835,7.08748782847564,11.1202243699871,12.5281581272139,14.9571198952354,11.1708312982977,13.3632092621337,7.42394136323944,19.7151047197461,7.58272701580554,18.495745640788,9.15765617337414,6.47543536507908,9.89888944791302,6.47137836532222,13.5880065329751,12.6422267294307,10.3885995621014,10.6428600278343,14.6853780157338,11.7746072829722,11.324667098705,11.1033754803694
"Samp_206",15.3669631057312,15.9605897927635,14.8268778742716,17.61473606153,15.0683800475127,10.3101219146199,11.6009897140988,14.5013559207454,12.1106450481185,11.6912585546773,10.0348260500753,14.1385269280747,17.2588112374274,16.1009497713695,9.90953635291178,8.75078954039371,14.9623522404934,18.1457661581212,15.7659238002895,13.3855865511751,11.8872015114825,8.25310955052886,10.6675747357768,11.2272616188507,12.3561330508948,6.12375278360537,7.96995422401192,6.56536445786775,11.3247017296644,8.47303137362724,7.20913395969865,11.0744421117595,6.11323117456634,6.37860417356302,10.964252536043,11.8246479189685,13.4692312004883,18.8257072077003,6.39627634630298,12.4566704420491,8.6401852261132,9.37730785058955,15.2221943822692,8.46498703322015,8.92542825835781,12.4554385019686,13.5082104831589,10.8068900832247,10.9524293086995,8.47480781501127,8.7387755062553,9.71968627241817,11.1041455402624,11.9709140968347,10.7456865676263,12.2171636157652,9.06379124240574,7.86281688082153,9.00983120817348,16.453434615942,15.0797631787997,7.78275386142708,10.0464719797576,12.6588352220776,10.5959297183164,9.74685132376778,9.64144748447179,8.69475888805786,9.14003473810665,8.50627276741931,11.2378231093836,5.9666845865307,8.80423549292137,9.17637878957164,13.4308289962267,15.4415657134194,14.1330448719847,8.30582892640899,5.91890322978087,12.3944200655006,13.1149940689866,15.0163668447769,13.3724965446298,5.56424756945644,8.61593030463456,20.1198075739163,9.00730941574996,18.4608889280938,8.22670627664227,6.79130241949881,7.69745383310839,7.00962122157711,13.836223894991,13.2758645072339,11.1662321935104,10.2824362527112,14.6287614407716,12.1928719385972,12.300094821318,11.0639901498914
"Samp_207",15.6608746734146,14.8471335773466,15.6617918593647,15.9114944722136,14.1193732936726,10.8986926468544,11.6321719965167,13.0104006110176,13.6662064385186,10.7017757414727,10.9049679421849,14.4668000664693,15.5319777158377,14.9644044843444,10.4094180550342,8.4148316630105,17.0350216612684,17.3101196710512,12.0165889610018,14.1680777626849,11.3998170045503,8.97923954360133,10.4146131873472,14.5756303787135,11.3122414477764,7.34263840707139,8.25392903351102,8.83884896721599,11.763717805724,5.55198491105086,7.71903504202848,10.432787102852,6.54846040424196,7.41690102195308,10.463402452991,13.733529457388,10.9203476719721,16.9351657245413,4.60509695881927,10.8271564054694,7.36210159861521,11.4367769417743,18.4682864321066,7.88168394853197,5.68083658271203,10.8420521575593,12.7429039898749,9.24129379921884,8.81396203255137,10.3649988972692,8.32836883243882,9.2998462364212,12.1101935583965,11.5768734242692,10.3853651063031,12.2574849646716,7.29262963447612,7.56034275778235,9.24168961464265,17.7527367980261,15.8552962553217,7.06334603590994,10.2996076600481,11.3533378331473,10.9442168415057,10.8409810767864,8.34934584237289,8.05816685314165,8.05771597754855,7.7409305416914,6.31958888874892,8.29752667704464,10.9443487123701,10.224062689815,12.2987577192404,13.9682140922577,15.2799208791551,8.0982466317743,6.58582781426299,11.2553846338992,10.4122523692263,15.424522691333,13.6470766179463,16.1793630251547,7.79332391431289,19.4676651273229,11.0047743304579,17.6791619053078,7.69150360989089,6.76827557886169,8.07271440234218,7.30345708606085,13.556356929219,13.3444118916738,10.4828010092316,10.7947451186668,14.4494822233504,11.6412364451815,11.708059396531,11.2937762304244
"Samp_208",15.905947352579,14.584049208272,15.50886891247,17.0303144769957,15.0353612144787,10.2879402534429,11.3788062303323,11.9467210007227,13.5603357783706,10.3584041511647,10.257556350085,14.1945040157653,15.689814287136,15.5565848012121,10.054218049143,9.17507327818446,16.1828463223949,18.0841555285212,13.4328180119585,13.7468416159964,11.9599827732347,9.94747793584106,10.9124213230023,13.7967970011241,11.5832063199134,7.71708982353062,6.66074297680838,6.42438336857657,11.8608273915241,8.74238257012284,7.17023249370772,11.0485230282582,5.23516806380445,6.06348934950953,10.3105819303444,13.1653627848491,13.1454250046087,17.0805454846588,6.39712386703274,12.4641266642084,8.90891978482477,10.2619890887184,15.6360038552544,9.14766525348289,9.02597427369646,12.5631933668551,12.2802506298917,8.50973584977369,10.5302322075796,8.78549103408563,9.08790159070939,9.26841937185636,8.97196909036355,10.7141825107578,11.5548879081898,13.0221295966905,9.06387282027634,8.19880881103234,7.22054620354693,18.0946164443595,15.5982418462308,8.06507860890574,9.60089039397676,11.8026708063663,11.3107705034214,10.6190789226622,10.3261290774691,8.42948906720518,7.66583223617438,7.61868809613527,6.74629517024895,9.29518589245033,8.77821158601193,9.4224352235841,11.495615833305,14.9405278163888,14.9216032507277,8.34860426338561,7.38336119663534,11.5282263098759,10.5665864672744,14.0682131047475,10.8266040649742,10.3968144785386,8.48339141891328,19.5642079278534,9.84074898305726,17.9039990521681,8.33727622676846,7.36466107150539,6.06033508101293,6.78840676153766,15.0220793835151,12.0789353101226,10.9146826315387,10.7195322371274,14.8556799582228,10.6902309905309,11.8427647647222,10.6736349357024
"Samp_209",15.2946285665713,15.8392994142477,14.4519850237279,16.319187029092,13.7984145648511,10.49741479485,12.6902283948535,12.2902804121232,13.5671463080895,10.722359607901,10.7298461660574,13.9822129615122,16.5001615852924,16.6241601387635,10.5736735869069,8.57303984824846,16.352608838162,19.6390654180868,12.7697464995075,14.171874203033,11.9093341659201,9.60881826619147,10.5629133467677,13.5309665607702,9.20937406818121,6.38129943799586,7.56699111219727,5.21441209625652,12.5656356633554,7.8383938625296,7.31315861802258,10.3588139091628,7.01289021425537,7.86755725579737,10.7276177754494,11.6719365922307,13.8235844461678,15.7660255291638,5.24098252618919,11.3935267811152,8.25639505419446,11.8008791341018,15.53197339533,9.14845104447949,8.82469665874713,10.9975084873152,13.0687112443236,9.4138084279181,11.3682223875659,8.80461051220853,9.44264418978744,10.6151436968894,11.6966823939825,10.8567767862858,11.3968434911013,11.506426960799,8.45821837778067,9.56519550687309,8.65277813248805,14.6303782677314,14.2283080823217,7.00945780210566,10.3267309080248,13.0223081329574,10.7414590061858,11.058526028128,8.61441882638818,8.00534238164745,8.47895120273039,7.47666909317742,4.30205696574926,9.48479662797261,10.5176184782264,11.062594323254,13.6514897888002,14.5835626418473,15.0427407213842,7.38689410685255,6.62483466008485,11.772542896109,11.526845517761,16.3935785490314,12.8652421527285,10.4113704802787,9.3943627790787,18.0395869522061,10.9079890061646,16.9862234698963,9.02638838627939,7.65254047701934,8.54748322650179,8.27319633423438,14.3883962377216,12.5827571983469,11.0271136459572,10.6144926704631,14.1735126267273,11.9605883721519,11.4612714813113,12.4387890015088
"Samp_210",14.6600872531231,14.608575517129,14.9970158453836,17.0086181844934,13.2211426276219,10.8092221198054,10.5296266257494,13.0427578936331,12.0950375284441,10.9182601371201,10.4786977215216,13.3833953984834,16.4684564120194,13.9597551929052,10.0461482464393,8.43070270149137,16.8520887489398,19.8668117996896,13.7243465512892,16.3925677597456,11.7164120159881,9.35341606809188,10.137830540534,14.2765557652,11.6729447679469,7.61176530904643,6.89181141937831,4.13792312087951,11.6335490332664,8.9798048149328,7.80540054195631,10.3762525535622,5.96651472428622,7.81723967421718,11.5342849800615,12.6121796036941,11.7630072974003,18.1647623285157,5.10017462153415,11.1239279620325,7.94125997818802,12.3368245314094,16.6897440332673,10.1577371249565,9.6455289886065,12.8775493981738,12.9970601267699,10.0613355014647,8.3663217228122,9.59091159364609,10.3341597581486,9.14428895330461,9.31459097996431,11.3400882011096,12.5699166528373,12.2980281294488,8.94100810823177,8.02262960005518,7.83655483090809,16.3184355243411,16.2129371063529,8.42025466220762,9.58503599702132,11.1941571094575,12.2692720300481,11.0690315677644,8.69572893395459,8.91994334568868,8.80146303439877,8.14760714433424,10.6299343905712,12.2629949843599,9.45428345969812,9.75578184900897,12.2434583093439,14.1927080494262,14.1358626443469,8.66766012262921,7.0028014412591,12.8857130382517,10.0463294153291,13.1436617041989,13.191859001423,14.3778252388791,8.05626538769467,19.4878401229989,6.68713528263144,18.8116096802818,8.41348778283569,6.87486587600622,8.28591442214609,6.15601850554952,13.7875125870508,12.4210995351241,10.5953818888418,11.4989461231459,13.8482828017241,11.3904987026511,10.8129446370339,10.6679001658025
"Samp_211",15.9176534541475,15.2219485322799,15.270936643086,15.9532147047742,14.0249658603791,10.1409436074905,11.1561170277901,14.0419200931846,12.2448194610783,10.7907940408864,11.1915950179181,14.8333681461236,17.2645149541019,16.0065757002754,10.4773178255104,8.71932572270525,19.4439744131763,19.378257026794,12.0420758196858,14.9492039097976,11.1803835426838,10.2736262176762,9.8148645365451,14.0153899265249,11.702422954582,6.39537764444816,7.79552241087676,8.52865792935142,11.3994345643488,7.59898083813637,8.76674548990296,9.84238531565168,7.13583698059129,7.67600590269134,9.61838020377926,11.0560350725512,14.5818499994129,17.9215807314232,6.9210765997173,13.0102838638251,7.16905117019155,8.45788154612893,17.2735066133594,7.85553574617379,11.81906732218,11.0221400507807,13.3392319653898,7.46922760651219,9.47185836334519,8.606804282314,9.14183346615759,8.73125732684717,8.40288480450677,10.1934865173066,12.4805173845453,12.017868039169,9.9222859726409,9.36388900091969,7.23625005529102,16.9307765035337,15.9421044212643,6.90372875145898,9.38569847267324,10.7106246846494,10.1330019264051,10.2911059232932,8.69803223150402,8.47243049285341,8.58568014033704,7.47962487319401,10.1311234750347,12.9831563299059,8.29665845818785,9.19668937493974,14.3641676669395,13.7295750976131,15.2769192038046,7.4057038182905,8.25635640039901,11.9446558821725,11.4433194769303,13.3528169096723,11.347793561285,11.5811032379184,7.99464825069564,20.6393687615648,12.2337367437838,17.4552629162566,11.6649629308573,6.13120291244695,8.46792434114998,6.84521355775241,14.9923595476094,12.9487387243692,10.93697515058,10.4701800956129,14.3737252891323,10.8666894122906,11.4367171468804,11.3792825342589
"Samp_212",15.8519431537125,15.2082033649605,14.5016914922317,16.4098299464077,13.8886389914439,10.6417269788808,10.9863976202031,14.0376006514369,14.5925850856381,10.7586667961029,10.7112989215657,15.2651846892447,14.5087207060122,16.5666735577745,11.1461915433465,9.07054214360173,15.6678858539108,18.3001982095726,14.2609738044139,14.1206717286419,11.0641998848896,9.82494431734729,9.19807677105892,11.5939564690804,11.1997927236696,6.96351768397674,7.72357678512445,7.7470577185986,11.616031860098,7.57892395546981,7.76069060429466,10.3868899639615,5.30307920789446,7.32974522613029,11.6223556660317,11.1384051485845,13.2720120637516,17.5018641976101,7.94727930345396,13.5146761291439,8.41380602955427,10.5486815440866,16.7699399846642,9.83157020205599,10.4445468550859,10.0507779655229,12.1137210988604,9.44855082191899,10.4807791092713,11.1007502739763,8.48672133220996,8.90882293445537,10.0545931419894,11.9000135994851,10.8198235825666,12.5824708063838,9.32677718261871,6.74796348065139,7.16907740769818,17.0352842560947,16.4900928256968,6.78279624740752,10.4400562871516,10.5457355146134,12.4471701398454,10.6258035929317,8.79708133080417,7.8517368837127,8.089229037452,7.45355667769963,10.938641499418,12.4061305932281,11.3117845836816,10.3394593708443,13.7798193251564,14.2848826671804,15.1743473229592,7.2696694436644,7.25287976143431,11.8627333699989,9.75652253089459,14.1792088530393,8.01445089346762,12.3801050564286,9.41512008566659,19.3715953867536,11.1061056372782,17.96756313554,7.99652047523593,6.60630907236118,7.98579493785153,7.78737176819506,14.2287384285141,11.2656325358444,10.6273821887693,10.9973257852805,14.2524500083685,11.5587043317902,11.1861362234042,11.8680196228347
