,X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..,X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..,X2.3.dihydroxyisovalerate,X2.acetamidophenol.sulfate,carotene.diol..2.,ceramide..d18.1.17.0..d17.1.18.0..,phosphocholine,decanoylcarnitine..C10.,docosadioate..C22.DC.,ergothioneine,gamma.glutamylhistidine,glycerol.3.phosphate,glycolithocholate.sulfate.,homostachydrine.,hypotaurine,hypoxanthine,imidazole.lactate,mannitol.sorbitol,N6.carboxymethyllysine,N.acetylcarnosine,N.acetylhistidine,N.formylphenylalanine,nicotinamide,palmitoyl.arachidonoyl.glycerol..16.0.20.4...2..,perfluorooctanesulfonate..PFOS.,phenol.sulfate,pseudouridine,retinol..Vitamin.A.,sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..,sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.,sphingomyelin..d18.2.14.0..d18.1.14.1..,stearoyl.sphingomyelin..d18.1.18.0.,X...12100,X...12729,X...17010,X...18899,X...21258,X...21364,X...24435,Osteocalcin,R.spondin.3,Follistatin.related.protein.1,Low.density.lipoprotein.receptor,Interleukin.1.receptor.type.2,Metalloproteinase.inhibitor.2,Angiopoietin.2,Macrophage.mannose.receptor.1,Epidermal.growth.factor.receptor,Ciliary.neurotrophic.factor.receptor.subunit.alpha,Stromelysin.1,Secreted.frizzled.related.protein.3,Complement.component.C7,Artemin,Growth.hormone.receptor,Vitamin.K.dependent.protein.C,Complement.component.C9,Galectin.3,Granulysin,Low.affinity.immunoglobulin.epsilon.Fc.receptor,Insulin.like.growth.factor.binding.protein.7,RGM.domain.family.member.B,Thrombospondin.2,Bone.morphogenetic.protein.1,Carbonic.anhydrase.6,Chordin.like.protein.1,Renin,Brevican.core.protein,Stromal.cell.derived.factor.1,Angiopoietin.related.protein.4,Plasma.kallikrein,Alcohol.dehydrogenase..NADP....,Spondin.1,Growth.differentiation.factor.15,Carbohydrate.sulfotransferase.15,Macrophage.metalloelastase,Adhesion.G.protein.coupled.receptor.E2,Alpha..1.3..fucosyltransferase.5,Afamin,Galectin.3.binding.protein,Peroxiredoxin.6,CD83.antigen,Killer.cell.immunoglobulin.like.receptor.2DL4,Interleukin.27.receptor.subunit.alpha,Eotaxin,Troponin.T,Troponin.I..skeletal..fast.twitch,RGMA,LRP1B,N.terminal.pro.BNP,RSPO4,QORL1
retinol..Vitamin.A.,0.140080468874529,0.177628331105839,0.139908095990936,0.166316673623254,0.15451435183062,0.244202235551354,0.295784612115012,0.139973491082636,0.142839727768631,0.292124779374984,0.221495504016681,0.121285580093256,0.213537655613627,0.195172492494606,0.178890610794263,0.170999238378073,0.189697582808279,0.165586277192606,0.194477635457994,0.189388285011167,0.134609283446855,0.147039928985202,0.23999019185565,0.135265671131241,0.182637011459441,0.260943698179225,0.144989553994719,0.0,0.138425215257149,0.149219478232319,0.128939030782083,0.124881255405193,0.168906107219747,0.215173101369381,0.16562969492217,0.223070681295966,0.129858612892421,0.160184188045811,0.139649714568378,0.134922532181257,0.166994549262629,0.145042106717804,0.202145114790233,0.145920951457135,0.177097595047818,0.222992745841665,0.209357690782447,0.138238855014094,0.144229440610759,0.145328519057477,0.246045531748578,0.349840566024858,0.137933566614246,0.135796596210413,0.126009371843002,0.197873498753807,0.17555273068112,0.152836894481634,0.200477575035235,0.228392851343311,0.149444094300272,0.178438599985019,0.172308792432884,0.154541617781602,0.230156060555152,0.318900970216991,0.159886029722786,0.171660073871676,0.146304444154338,0.124773851832234,0.13339211231768,0.218007857732028,0.145319773428357,0.211361302735914,0.28594534492297,0.184681487604965,0.278022489266033,0.127382821232838,0.141599761716026,0.182054494261311,0.190752002660655,0.131458591075372,0.132615535183894,0.189985740499395,0.368168876044339,0.174398335066258,0.139765010002752,0.128303794326209,0.165258543928101,0.235156733443119,0.1528766570473
sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..,0.132625406488695,0.168440797412159,0.121627304137146,0.165743860046244,0.172589879610925,0.21200248805323,0.27078692701756,0.134083949759753,0.124191081869946,0.243384681808604,0.209996997146898,0.131682166908149,0.177021026113902,0.198742247885741,0.192166894668731,0.178754905388346,0.192843656768561,0.151700993448039,0.191875371976864,0.201376400463744,0.135807479482989,0.140946456854984,0.241633703438405,0.136004382138887,0.184455247131806,0.255505943188638,0.151523606717945,0.138425215257149,0.0,0.144159256014931,0.136563632591981,0.11668375263731,0.144147339253609,0.206745084998512,0.167505191384258,0.212536526966714,0.11888530514208,0.172240273958669,0.145893596001435,0.1262062927671,0.167713411147101,0.143916666570233,0.209581406267853,0.140037485501492,0.171558229426862,0.227906036982867,0.178784477694787,0.134106016790703,0.146809311551123,0.13723137293497,0.223196698002363,0.3734533666074,0.135586020095096,0.13361820239239,0.121939368481141,0.221265317636718,0.156792227944795,0.159141140661615,0.173675874765009,0.252424467790884,0.16299180966221,0.15060585090472,0.165481811887582,0.166646220645139,0.195584159628518,0.300384227989782,0.157887434949713,0.165311691935861,0.137733307701765,0.125692716078097,0.130885643270915,0.188396080409342,0.133926626621024,0.200969823417284,0.275116133559998,0.184012240405966,0.270647954772728,0.124989299863707,0.133590764436162,0.175846429762032,0.181921498422111,0.135895420304872,0.144292557449849,0.207111198928657,0.359578121402454,0.191714934854139,0.12823857908417,0.133128006643581,0.164833532895184,0.255759692440076,0.149099519594093
sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.,0.147084247216149,0.176041867512249,0.133130787422149,0.175466922894579,0.174234123498298,0.243719978585348,0.318665265668758,0.147262232725334,0.156129864343471,0.319753461065189,0.222554231157873,0.154676852036371,0.19783515908151,0.20406164082577,0.203788834464014,0.191479725722221,0.217255442979935,0.162311438808738,0.183036603304832,0.208701981637938,0.152935103807804,0.151029915840151,0.260362954214625,0.134654757506592,0.189178842185497,0.253349572347973,0.1542899746882,0.149219478232319,0.144159256014931,0.0,0.140051068621332,0.123164122268445,0.15494167747979,0.214585653787112,0.168528502580732,0.217581741629989,0.143535548003568,0.158664241383811,0.161279436621607,0.156847795428552,0.183270585534037,0.17320572821885,0.201351062323713,0.148011320386177,0.192862920840304,0.238915718858916,0.225247358879785,0.15197923221958,0.157631922086503,0.148476448676791,0.253291928354054,0.393685587459429,0.145048811616409,0.137291503991037,0.143061987703057,0.229313452826634,0.163718917960585,0.159056237203507,0.19319333825501,0.275724113758493,0.175003962298061,0.17965965478949,0.187172233806102,0.174639936761193,0.22961897909079,0.313438037951797,0.172258774771752,0.17080037559457,0.167042651251822,0.140145376726025,0.139363182441991,0.21838804560552,0.139353898038462,0.239589177817653,0.2968857341091,0.188524558238035,0.290181343936881,0.144326682915879,0.148384312915023,0.17867474420543,0.184566870728258,0.13495782337995,0.144524764198554,0.208933825498999,0.395114483112692,0.214623909302041,0.143403911500188,0.14580891102318,0.178652680862509,0.257990071241373,0.14294087560478
sphingomyelin..d18.2.14.0..d18.1.14.1..,0.13059035969421,0.150816968046226,0.125634247090155,0.163449076436153,0.161869758528023,0.209871484750489,0.274895111761677,0.133420408717786,0.136927910492796,0.272841133675784,0.212320033616043,0.137508803087077,0.185592462278572,0.184180460550614,0.187247112283955,0.169514100950264,0.206346712313109,0.148753571912156,0.190287609329614,0.177855916153004,0.121180738097165,0.138280956653715,0.238590126292489,0.117502532131877,0.178474608059426,0.227585738628736,0.138864973940007,0.128939030782083,0.136563632591981,0.140051068621332,0.0,0.12619945648106,0.139457213963635,0.186325617188598,0.166484657880966,0.205824335458768,0.132323434788914,0.162120915417292,0.151821573826946,0.128241218063003,0.162489552769211,0.142260888206243,0.188342112343287,0.137427942309788,0.181528146776242,0.240832097987808,0.201142017980596,0.143092956425894,0.148748303638558,0.139272138060327,0.243321125987053,0.384355449969897,0.140280729611366,0.13849666272994,0.135281363928504,0.196357745296352,0.159433591134639,0.157596775076484,0.173396175568395,0.227576546133963,0.159827170151921,0.143495464459198,0.175499912575438,0.154002508596012,0.202839134484419,0.269216545636383,0.161839250802084,0.174413739996585,0.134053574764291,0.130265759507275,0.134689615068279,0.189881121381023,0.122931969037075,0.219813001798346,0.281478789223272,0.182302138077194,0.246216208066005,0.124145840435504,0.133533408890575,0.166395724802463,0.181895984550233,0.129586334054252,0.145198747472535,0.201265489816545,0.372627007806388,0.187662401068928,0.117830883730658,0.135423987473003,0.162324337711154,0.253393232375578,0.153616744609449
stearoyl.sphingomyelin..d18.1.18.0.,0.131595174434261,0.147640666400917,0.120327429667816,0.14936994083263,0.147805350359263,0.204939958387302,0.24120193913383,0.127970875149917,0.135770573727859,0.26404182310778,0.208018207883369,0.130914705301549,0.177127048128123,0.186094597875564,0.19061928737088,0.15707128777035,0.200887867743721,0.147558067724563,0.193292178775907,0.189757377279838,0.125993366097977,0.133726690684132,0.212912380542314,0.142962083284535,0.185501107080491,0.231419015657604,0.131588252793614,0.124881255405193,0.11668375263731,0.123164122268445,0.12619945648106,0.0,0.142559475759036,0.196469018649631,0.147273248767395,0.20998395817291,0.134397086294359,0.155074754860904,0.139628166411049,0.138711378666261,0.192956753910694,0.158409502844827,0.194732096244951,0.133592500524756,0.150445267209353,0.23423888764817,0.183748198658017,0.136051725952809,0.154961557121334,0.15094914507706,0.244727943858786,0.359491219313127,0.13068179660478,0.140148643335892,0.114123547031745,0.197829694327212,0.169796822937116,0.173823353860678,0.173528840467524,0.228754720781197,0.145645041138803,0.164900552554892,0.189102975130536,0.153340571707311,0.178962157959451,0.279652668842847,0.163565862220106,0.17278688611071,0.138721145383947,0.127488315960034,0.136277429103098,0.194166424573854,0.137600826442513,0.21609119966544,0.261460941952606,0.147088574779374,0.266959843498969,0.13025998445817,0.135096158264826,0.163339876590689,0.167258544646214,0.115424847527873,0.148597457944974,0.197646693501838,0.389793483175021,0.168659978908517,0.133643570474087,0.130947394344004,0.149168065359357,0.24613245253727,0.151087446187484
X...12100,0.146657416183509,0.174675912082217,0.142496433781826,0.184186230920857,0.177922231520978,0.252386231056684,0.307948290947064,0.150653517531431,0.153601609873919,0.322224709128392,0.238486983279015,0.138841914787201,0.231939307161538,0.223269448817281,0.19988129401913,0.188345616980751,0.219481159877959,0.192480391027634,0.209088944215998,0.201079835129976,0.148974777227325,0.162566197858989,0.267473564023491,0.155924496532005,0.20025073254159,0.284139856467572,0.157834546814979,0.168906107219747,0.144147339253609,0.15494167747979,0.139457213963635,0.142559475759036,0.0,0.207025684538551,0.182938569284489,0.232877647553705,0.142450192958515,0.181718768057651,0.165147600561554,0.14268188301867,0.193016833509744,0.159486605098483,0.223875644063559,0.164136089910577,0.194827097874769,0.257054120737164,0.219956962106792,0.155943649036286,0.157968087440731,0.167950079033874,0.267684388958613,0.411661548257353,0.151804138131777,0.153107542967475,0.139026722606672,0.238604540802151,0.193058825763368,0.175206663861019,0.229320057980441,0.260273632538834,0.166907545291773,0.185675179701757,0.200880716137616,0.194672978809174,0.227856103183937,0.307489669507545,0.178626008176277,0.18467109864069,0.158872305601306,0.153355669201934,0.143726908059247,0.224523185656149,0.172874722270316,0.241405618772209,0.321132613692623,0.207932099419688,0.304415040094189,0.154887700860156,0.138183488523465,0.194093524200119,0.206390547378882,0.147441159601701,0.158096986351411,0.227679280527633,0.459604889983999,0.199918648641589,0.146147316136854,0.144580958293956,0.183096953673495,0.285642584462908,0.17022280999911
X...12729,0.208541071446006,0.27189281948583,0.187594018280738,0.243922076792338,0.254491984148253,0.328941627843808,0.363405998818655,0.211208065197606,0.164598599679664,0.381350768426367,0.31352801771642,0.186623318976071,0.289266944131737,0.281192017677189,0.299839562434065,0.263730615302659,0.296897754372718,0.229535916888566,0.294738831841185,0.302071530205893,0.209582547733341,0.22679574155521,0.3349329426231,0.187437182262045,0.268131320120629,0.352184322300243,0.215770509938564,0.215173101369381,0.206745084998512,0.214585653787112,0.186325617188598,0.196469018649631,0.207025684538551,0.0,0.241172791748314,0.331021564133483,0.200335139115351,0.237940836215133,0.20271670651028,0.202773755770283,0.259444586165999,0.250578056625951,0.298170902020369,0.216124814775939,0.254680572260038,0.336791176715451,0.293171603445216,0.220028076258003,0.21233024183502,0.203437465581364,0.349679119390517,0.536321263650835,0.207204189579149,0.199745528531083,0.171454230379657,0.322260513746057,0.231287457145003,0.21966639523245,0.266673559735079,0.370530669775693,0.23730429939855,0.23734237766655,0.263200124298211,0.271692270487066,0.323774490046669,0.482349594469158,0.246083695212897,0.26365608345263,0.22004172983268,0.182178206304377,0.198900765542174,0.284721471257533,0.196791376331159,0.313642601024241,0.38695049983193,0.272246702486771,0.431586579870007,0.194736187112049,0.206558223761849,0.256666714203012,0.274511180649518,0.190105500695309,0.202838188751967,0.273182082075921,0.535709165579872,0.275419332932974,0.196710155873717,0.194526308617973,0.231210295569027,0.402704762040202,0.204428888185461
X...17010,0.175016832058937,0.20648326786999,0.160561649057898,0.19857432506966,0.195690774102104,0.267474980104226,0.350472809165664,0.162140864797534,0.166132062425712,0.325810661981613,0.274713765818375,0.177706582937205,0.25896328789322,0.231123858278351,0.247369337394671,0.204318812866757,0.252595213974993,0.203825123971012,0.226115866822899,0.252531152204254,0.161212873786973,0.178857831041387,0.273369592138673,0.162878744655877,0.224281535989147,0.318653470457349,0.173238711846884,0.16562969492217,0.167505191384258,0.168528502580732,0.166484657880966,0.147273248767395,0.182938569284489,0.241172791748314,0.0,0.269458245807847,0.15492135439669,0.208766261404247,0.185994118979134,0.158918759589706,0.217530837184086,0.191670090965873,0.253592554861563,0.175446374265914,0.214677775593135,0.294817577622794,0.231995618084976,0.168074091416516,0.185077164915221,0.180816860909092,0.290239417083495,0.451344810261052,0.16736861006691,0.156414966084024,0.16526699321688,0.249169917379263,0.208175351829547,0.189747340140771,0.218730215979393,0.290902218930403,0.199311119043407,0.209259565393626,0.22411593266623,0.215364654231231,0.247951823551097,0.345025096482736,0.200203651726925,0.212663511432522,0.176461238924617,0.14773709059546,0.161507436480318,0.261615125722011,0.179422360814435,0.257432515480616,0.370369017045726,0.233824012826411,0.30453318146052,0.17480705553831,0.163018275171838,0.205751990110621,0.233799642357206,0.15755635164668,0.173257484007284,0.246331252403525,0.44978156280527,0.255591426211657,0.165206373450608,0.167165058487333,0.21114459237217,0.288070899150811,0.184654617269119
X...18899,0.217731621645604,0.257912075893787,0.200500259303131,0.235620008435441,0.250962837469769,0.339886377105165,0.426342475097755,0.200962687923077,0.194794469432113,0.418123797097279,0.346769110424525,0.211109333130495,0.319742155018353,0.298126624028427,0.275547145980298,0.278836068657529,0.320754208308089,0.262032681080243,0.313896792922332,0.322455157599372,0.209881713704618,0.22901519658104,0.365039398149737,0.216854084633448,0.301207401512702,0.39313664806541,0.209676256251349,0.223070681295966,0.212536526966714,0.217581741629989,0.205824335458768,0.20998395817291,0.232877647553705,0.331021564133483,0.269458245807847,0.0,0.177316566113838,0.272984773086892,0.235475233570789,0.208824846471744,0.256022825858781,0.23308080798714,0.300929844425086,0.223539120894452,0.282212176394493,0.358009413899298,0.319157031582643,0.217576249868914,0.229737869581883,0.215878823850878,0.357872127227916,0.575110871897529,0.223142795455568,0.214245623417938,0.181824397268914,0.333646389428853,0.24933056484621,0.264304545075785,0.277904748464674,0.362280248628927,0.248293684243731,0.245504018176681,0.290195786070914,0.256037537056262,0.327479852436727,0.471325851307424,0.251927274325971,0.289021227551968,0.218013601896838,0.201890969758762,0.202973444241046,0.327403463477916,0.230705658298644,0.333064688178572,0.4540901833535,0.311830380750137,0.433319205543463,0.217704602339514,0.207709166409395,0.282583987448673,0.277976530004615,0.206137161820766,0.223737944011545,0.308161228819615,0.57815400775785,0.28377432860626,0.199010215718917,0.203916579601187,0.255054856453836,0.404680180350358,0.234307559877261
X...21258,0.133405404078897,0.158751854819803,0.140618145646175,0.164953960256685,0.149736193138788,0.225940408549398,0.284091912684792,0.130163276626204,0.130864422188306,0.256829951125629,0.208790284168296,0.134349940312758,0.189226618846218,0.178509908518705,0.188999991928184,0.177989406703837,0.197371401011813,0.145062943607186,0.189093044595701,0.197613240415249,0.130999952219306,0.138321014803572,0.216650251605666,0.125058857593034,0.179418976787913,0.228463927597008,0.153215989243502,0.129858612892421,0.11888530514208,0.143535548003568,0.132323434788914,0.134397086294359,0.142450192958515,0.200335139115351,0.15492135439669,0.177316566113838,0.0,0.149079427571143,0.155322554435966,0.123227861718464,0.171953214946247,0.14338852645739,0.190213822016555,0.134800557559311,0.157735775065683,0.228933883096072,0.173664243689464,0.135388148195277,0.145056407029544,0.152093149906262,0.235234834176227,0.366875753758985,0.139362715171661,0.126196544389311,0.137472306037871,0.200028359732705,0.165802895874945,0.145444703943693,0.185434970559595,0.245547668686635,0.152916482073806,0.157990763509286,0.162197929287142,0.173085749872396,0.212380807377198,0.294400948011371,0.171154860135361,0.174616588915817,0.135450590642022,0.129245432394717,0.142274921419192,0.206452267466041,0.136262300433466,0.218044064397588,0.260669159164394,0.172576907624131,0.255184561710355,0.138786606208769,0.123824918064828,0.163540739113609,0.171890589699675,0.128230417626075,0.143206549897218,0.192539920493429,0.37335833933715,0.187758158468853,0.119537459412607,0.133729730524443,0.154533314730104,0.250121482675414,0.145049106307144
X...21364,0.159896967196819,0.20657752812991,0.153042481016778,0.187598307446717,0.195879524436247,0.242588559058552,0.324391764110622,0.145292397946799,0.140734629572099,0.293979476574842,0.252890387852997,0.171159770310857,0.243198597805327,0.219056184415968,0.224505756124084,0.19878114970816,0.248281494793085,0.190384152507892,0.232618443700028,0.232956714757814,0.158670838762285,0.182773051246733,0.263588081728944,0.162617421494678,0.219276446465718,0.314186675235287,0.176936520644419,0.160184188045811,0.172240273958669,0.158664241383811,0.162120915417292,0.155074754860904,0.181718768057651,0.237940836215133,0.208766261404247,0.272984773086892,0.149079427571143,0.0,0.194132932806355,0.150562765301482,0.215834161839501,0.178015312623303,0.229834064944286,0.168528433870607,0.210344196955243,0.283136441530866,0.204496166021314,0.161317988322964,0.182026315939993,0.174717758827016,0.27874997974138,0.414430527518392,0.171205769400483,0.162483661060854,0.154868365005931,0.247344855367413,0.190732760388055,0.197259815467216,0.21008850288492,0.2759984699516,0.192985439164073,0.184399525609901,0.22034250506241,0.192828174223294,0.234252249384026,0.370996992915999,0.19357424417567,0.200414724603085,0.175937936289319,0.162084623322202,0.155090566062928,0.244751915071635,0.175230351945418,0.244598738377093,0.356146088505185,0.216416106411352,0.331898261533634,0.155977945125498,0.148616650911491,0.217264234571515,0.20022033420833,0.147406460534142,0.169485107908018,0.223768786675354,0.461817217989539,0.23529521348191,0.14500681353647,0.176351509555704,0.189407657470668,0.320378264487604,0.180441381126224
X...24435,0.145682503923139,0.174933932094578,0.12666069011786,0.181268982355459,0.174340873925405,0.252117295250562,0.319162891406703,0.142344997406033,0.135489623004601,0.305560709649317,0.232387071271731,0.150647027354104,0.219237352343992,0.190442557865864,0.212799329831382,0.192512494256346,0.216581984707085,0.197179759055346,0.225954170530864,0.227034500435336,0.147647382454259,0.167059129343971,0.272479583720247,0.150193530997139,0.215912126041152,0.287323082696156,0.173705928417887,0.139649714568378,0.145893596001435,0.161279436621607,0.151821573826946,0.139628166411049,0.165147600561554,0.20271670651028,0.185994118979134,0.235475233570789,0.155322554435966,0.194132932806355,0.0,0.142800876454086,0.2024383820488,0.161533597208619,0.227937613777601,0.156130545646261,0.204664058583393,0.251118519842624,0.212486952110857,0.150466529014923,0.174739168708084,0.158224648420362,0.272223897015195,0.384546856425903,0.1533978758591,0.147827031020192,0.143381248924256,0.250546278612141,0.1805887961597,0.186089279835699,0.203326889590954,0.249205325391751,0.177036439202918,0.17906148318685,0.221645590101819,0.198820512196563,0.237444518002522,0.322188609216949,0.168136613645267,0.185843372233531,0.152257402514803,0.151921834500314,0.156332432944539,0.219207651995844,0.168883852485338,0.231483564473865,0.332028142499495,0.197789500707823,0.290407201295024,0.173936121324009,0.154289961100047,0.182829573569276,0.212596191129905,0.143907965051804,0.154546922614576,0.230026208827354,0.427184884261092,0.212498452215979,0.140238770552334,0.158818841518148,0.190685432960886,0.273119977192613,0.170995216523902
Osteocalcin,0.126936410222518,0.167239349381707,0.128218346427998,0.154645705386676,0.152933721126236,0.221261138909685,0.275494698062425,0.137168228223108,0.133503079925524,0.267058267156618,0.203213415405519,0.133256740264801,0.199956488557474,0.180165036872529,0.19710271586663,0.163621723645516,0.195843084792498,0.150741087427263,0.182017489686881,0.18646091498902,0.138297862982763,0.144361619254195,0.23920492429375,0.129019798102905,0.175706379306971,0.247995149322075,0.13532586192398,0.134922532181257,0.1262062927671,0.156847795428552,0.128241218063003,0.138711378666261,0.14268188301867,0.202773755770283,0.158918759589706,0.208824846471744,0.123227861718464,0.150562765301482,0.142800876454086,0.0,0.161746003447564,0.155055160923138,0.19577485795528,0.135775746038752,0.170508812627789,0.213998667864108,0.186967824435797,0.140608194420345,0.152728941025132,0.140432049418554,0.23617206370097,0.352763914310348,0.133021114151602,0.132174328976762,0.126569604816675,0.201793419724033,0.160935570185679,0.154711802293223,0.187060142034908,0.248799776027544,0.147476279250965,0.170931732711878,0.180325476307452,0.15823778891788,0.220269940613899,0.284192270164345,0.153348933268921,0.166185688283486,0.143043708772838,0.122375181052257,0.131977566116197,0.213694995870581,0.132985894252349,0.215990759050722,0.278924336177975,0.179011143325647,0.252616163178133,0.125854865541874,0.137757873592638,0.155738226753086,0.164220897220114,0.127750770107999,0.141816516304742,0.196110306510888,0.344184686367943,0.185106817492612,0.12486879742593,0.128231704599628,0.149536803883158,0.248380594771623,0.128086324421806
R.spondin.3,0.177892359919933,0.215597160423582,0.159005575056948,0.204265170632922,0.209831262721465,0.279947955002764,0.357509710198248,0.165168509064723,0.171608186808656,0.356849418265698,0.271301231730649,0.175948279115416,0.234254742299166,0.22964427885883,0.243298104641594,0.212852026110935,0.264199988528932,0.191229091926989,0.243453346580048,0.234626638887304,0.174310528289498,0.188197467894406,0.312092402093855,0.190962928124214,0.219117518435284,0.325853659790148,0.180126039552238,0.166994549262629,0.167713411147101,0.183270585534037,0.162489552769211,0.192956753910694,0.193016833509744,0.259444586165999,0.217530837184086,0.256022825858781,0.171953214946247,0.215834161839501,0.2024383820488,0.161746003447564,0.0,0.221361722612487,0.256687226053907,0.185873366149923,0.195964100907578,0.303538139948249,0.238046103516297,0.177885267454257,0.205275091174932,0.194947356384425,0.304169101970253,0.461745910165445,0.165751966309356,0.170962025590186,0.166440064581856,0.275331811023073,0.203921689365994,0.213903226804329,0.242209055026764,0.292094843407728,0.201577968817997,0.192772619523824,0.229731867390836,0.224999637195358,0.256835957775139,0.359547620594395,0.21202536754583,0.213549361610673,0.189297648176029,0.170916804829012,0.159152743987154,0.263417623285826,0.181601643770717,0.270170627074375,0.355309137709278,0.225159354234956,0.36148836207063,0.160593099479105,0.191938096738346,0.219963730649684,0.249791862005194,0.165146467104844,0.171969685714181,0.265971633804759,0.500924330632591,0.263206916981518,0.175757512995299,0.171378666765351,0.191793884137104,0.320193419004515,0.201452205217182
Follistatin.related.protein.1,0.16332244362856,0.198392162042239,0.133191762046228,0.179235939708704,0.188238882839962,0.251051841356826,0.314805670822992,0.152023599132455,0.148510802831198,0.31154080363938,0.251338114078863,0.156629892364892,0.215992137895772,0.211356218295099,0.208792543792131,0.192508924565382,0.232219531031751,0.17044414897779,0.224507318928699,0.199777295398021,0.158801681257236,0.169060734117956,0.249695956073004,0.161338129327738,0.193163929888956,0.255908532501613,0.168755335970488,0.145042106717804,0.143916666570233,0.17320572821885,0.142260888206243,0.158409502844827,0.159486605098483,0.250578056625951,0.191670090965873,0.23308080798714,0.14338852645739,0.178015312623303,0.161533597208619,0.155055160923138,0.221361722612487,0.0,0.22028310197265,0.157898126912387,0.187096196552251,0.254336840358104,0.227755005534631,0.154521479815271,0.177410306190758,0.15532247312887,0.26618375852199,0.410568597868096,0.141122622051251,0.147420097193949,0.137173488514141,0.231321830747281,0.177871741488166,0.167867572558474,0.2038276097277,0.277982630392571,0.17311205533505,0.178542761565627,0.205386131794017,0.197429476123021,0.213900721169515,0.312086334069283,0.175804337153593,0.172337976976087,0.160037443863177,0.147372226489954,0.152062738118857,0.233062951427224,0.157044765379655,0.241990632163885,0.324840750255825,0.192384517906787,0.311002079905692,0.135136383421873,0.154693744148836,0.186878744161848,0.203406386417844,0.141112357189741,0.177985213132054,0.231240483800543,0.399565943022907,0.23156283633114,0.163935588372053,0.148740690664072,0.181407141940141,0.289312430851978,0.170957381888796
Low.density.lipoprotein.receptor,0.200257257377323,0.253298812454237,0.171104906839726,0.2395968766369,0.236114308813063,0.329361919520529,0.39881063691483,0.199300353157324,0.206786295193114,0.405782270638323,0.32181146573632,0.195321462872578,0.282579413553641,0.288831086445851,0.287476923449145,0.278968861016956,0.288445911764959,0.247205863221185,0.267093000411126,0.289485804829136,0.189600769856444,0.219996967036991,0.340818710617237,0.201153476767812,0.275143912558201,0.381299195698762,0.210493741816948,0.202145114790233,0.209581406267853,0.201351062323713,0.188342112343287,0.194732096244951,0.223875644063559,0.298170902020369,0.253592554861563,0.300929844425086,0.190213822016555,0.229834064944286,0.227937613777601,0.19577485795528,0.256687226053907,0.22028310197265,0.0,0.209931847921182,0.244157707940325,0.344583818976123,0.262350199094857,0.209447889377845,0.209266666301085,0.208381956956279,0.353915980229525,0.55289214402718,0.195490378914718,0.193912415504695,0.172935968539382,0.327277408131306,0.238441574666644,0.220211669668812,0.283550461765248,0.347282767194234,0.230802143916545,0.243839057881983,0.279941545351023,0.244610617180305,0.30040221592555,0.431745756619439,0.220425291060663,0.259282396614141,0.198401207272794,0.189858741866579,0.210026038657609,0.305878130870846,0.189875246699587,0.313397158994795,0.434659848484332,0.265690875054035,0.365230733219469,0.20756288354188,0.185511250398181,0.233433444615717,0.27089335300696,0.180953389619802,0.203019974428444,0.296577732639903,0.543685458099973,0.257017219097292,0.189032133548704,0.188969346583254,0.233162936756318,0.371343750854164,0.219193468254658
Interleukin.1.receptor.type.2,0.144476293892395,0.163378933943475,0.130681782940717,0.16219867705196,0.175796766108627,0.214916919352374,0.299143543938632,0.141095214742418,0.13429037745451,0.284092623936001,0.225278248981183,0.135601588915995,0.199610589356942,0.203377547332039,0.206613809671765,0.172594079836275,0.210931138401157,0.161295656252105,0.19261657140901,0.199100849138798,0.133277506418303,0.153613214530813,0.238879395172403,0.142178310896124,0.193057563212125,0.264747784476871,0.152751432800656,0.145920951457135,0.140037485501492,0.148011320386177,0.137427942309788,0.133592500524756,0.164136089910577,0.216124814775939,0.175446374265914,0.223539120894452,0.134800557559311,0.168528433870607,0.156130545646261,0.135775746038752,0.185873366149923,0.157898126912387,0.209931847921182,0.0,0.177641549754913,0.253804186082207,0.197645692762328,0.140130675879601,0.158067470982956,0.157912270158001,0.242288311664029,0.38951033599664,0.141734065971368,0.139758604551345,0.126128888030408,0.220023125585466,0.171722593265227,0.16116083317874,0.189294314553894,0.248485608472102,0.165901578977997,0.153655733530448,0.194112743034303,0.191830531732391,0.205341815452534,0.313585896710144,0.164281482834256,0.179214349975835,0.154027051102517,0.130993445908935,0.133504000800161,0.245259686934393,0.143589729618462,0.213409368255903,0.291512379418244,0.185508528904367,0.29726169609931,0.151830939441972,0.136890236739928,0.171689350126248,0.171292356857746,0.129345653608516,0.155530955941409,0.204102860014573,0.398741973274913,0.19647877807533,0.146664147592745,0.141405128799913,0.168304561044718,0.262186088407251,0.151707287789623
